SiO2,TiO2,Al2O3,Fe2O3t,MgO,CaO,Na2O,K2O,MnO,P2O5,L.O.I,Total,Ga,Rb,Sr,Y,Zr,Nb,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Pb,Th,U,Al,10000*Ga/Al,Zr+Nb+Ce+Y,REE,Sr/Y,A/CNK,A/NK,P,Type_Encoded
-0.43004802630146,-0.18853724459938556,-0.03244405988517296,-0.7484277018464006,0.5093107227831392,1.0305949357322823,-0.4291370863877638,0.5598353021345412,0.7324706604424877,-0.3921504730279032,2.2234789442380123,0.5538666898869642,-3.4466362794709187,-1.1090403130006832,-0.518193194885101,-0.8606669002607805,-0.8971296208802997,-0.837010692940861,-0.6452930202747768,-0.8795056919936279,-0.9836980421102188,-1.0149122941848134,-1.1051789311232554,-1.4166021429422426,-0.6944053719867285,-1.3392317911561231,-1.1503236156862646,-1.0922254591790999,-1.0713701450300397,-0.9952018080088771,-0.9372366148799566,-0.895807712452044,-0.8981991569394385,-1.3631547876489094,-0.8621897796456097,-0.9795057157133936,-0.5892326449988848,-0.9692372786480478,-0.03244405988517326,-1.8631668672936321,-1.2036142110995065,-1.0840511798391854,-0.16366626546981428,-0.8395610845287056,-0.06949286365819526,-0.3914849331438284,1
0.6542498817165283,-0.6837043095113653,-0.48951137003794737,-0.1479273091975946,-0.5856102335226031,-0.4948101128980743,0.5527389272541604,-0.15846990411401554,-0.03871145451993881,-0.6248719664763439,-0.3705211306443615,1.7940732091680365,0.31940083341614195,0.7533646087496224,-0.5633743309907714,0.7704638532061671,-0.3094671884226369,0.8639079293383114,-0.7282421862012995,-0.5415204263775893,-0.5364697600171224,-0.519097139420247,-0.49151895487299285,-0.2578202389081598,-0.7458767814121713,0.045063632270400854,0.6276997265180373,0.6915236058733697,0.71287807267031,0.8947791831703931,1.0378440794923192,1.0810478087681514,0.9924146625122561,0.02764555075834596,1.4289804461930533,0.1937406604933526,1.0188453522219882,0.8764283202441112,-0.48951137003794665,0.5469684373161984,-0.04597609212205621,-0.3309520901883192,-0.5485839379376095,-0.2777686681426386,-0.5799791301818805,-0.624126994206658,0
1.1185784117050952,-0.6341876030201673,-1.4526174878598639,-0.9523712314252405,-0.705056156028684,-0.6462687702088897,0.8760395658923549,-0.8159017877991356,-0.809893569482365,-0.8575934599247846,-0.41281461012613935,-0.34289802405472414,0.06649235819173584,2.847535476317744,-0.7570564842588527,0.6348735796549443,-0.019828116653620186,2.577333306193066,-0.8858147653405306,-0.08886158849896633,0.15578782585081102,-0.039514028412854056,-0.06500351038699469,0.05991028316570168,-1.0032338285393854,0.2286946578269806,0.46101003818638403,0.7408438565199815,0.9645028213203594,1.0349568014420012,1.2759743759769198,1.2407937094728136,1.1788132080920009,1.1491565297928983,3.129292302103007,0.8119709777480876,1.1315888280419018,1.3100132545870316,-1.4526174878598646,0.6984598064544975,0.5399292901318788,0.21609020677576418,-0.5823971661477841,-0.6748122530702128,-0.9448088396264501,-0.8567690552694875,0
0.8721470689737331,-0.8322544289849592,-0.6201020300815973,-0.7990359110381868,-0.7249638097796975,-1.2196479728855487,1.4627703545320414,-0.8159017877991356,-0.6170980407417584,-0.6248719664763439,-0.7793580989682138,1.8588692602913193,-0.12138073549798215,0.8485541936390825,-0.6733435113234408,1.0497393420131629,-0.6608451149634703,0.9431173749836649,-0.8364769714808887,-0.8402752593774806,-0.7987640011853081,-0.6091112002554808,-0.43929257391552373,-0.10829999322634275,-0.9174481461636474,0.7183773926445265,0.7166008936282522,1.0532054439485248,1.292377493803757,1.2621412172615043,1.5561276659588028,1.580253748470221,1.6181812083871128,0.20822782704357057,0.36628553624933213,-0.23580855921075664,0.3542522315993397,1.5326649776279901,-0.6201020300815987,-2.6437838430692215,-0.2832138542616862,-0.4331663253537093,-0.5717316060122989,-0.07320685016794756,-0.8819607497149098,-0.624126994206658,0
-1.3638931145466213,0.6037300592597818,2.057006500813223,-0.5686552572546826,0.7681102215463146,1.5066078587091312,-0.8242823113900016,0.7181059407994774,-0.809893569482365,0.7714569942143008,2.2516745972258643,-0.17117712138503222,0.17225408419466937,-0.6024661742845999,0.10496549366669262,-0.9401997025079902,-0.4390425626350917,-1.191785631068208,0.33344546541586734,-0.6625312223704746,-0.7069610167764431,-0.7109303838232043,-0.7200093715619204,-1.019438990349916,0.42080849889786676,-1.1438295460125831,-1.0836477403536033,-1.1251056262768413,-1.1704950460133925,-1.1426299927428099,-1.077313259870898,-1.0535567893978979,-1.084597702519183,-0.6281532420669429,-0.9323276437018954,0.27965050443417444,-1.452016928378645,-0.7219766809551935,2.0570065008132223,-0.15759666461544422,-0.8732785998778094,-0.8173023720650604,1.3996015639205157,0.07629841037173299,1.1278674221639697,0.7717253721703198,2
-0.6894494397028931,0.10856299434780224,0.8408809791567348,-0.17058770137302132,0.2106959165179367,0.17593536947839472,0.4689202431627763,-0.13412057508864125,-0.03871145451993881,-0.15942897957946245,1.6595658844809746,-0.07577661990187907,0.0343040067995386,0.9023570024896469,-0.40992896308472093,-0.3729466625616064,-0.20275805671826233,-0.2742067370396642,-0.09425153510490249,-0.08886158849896633,-0.08492524357568858,0.034267988665206424,0.030744854701698885,-0.03120361654665577,-0.24831982363289035,-0.23744563781664485,-0.36132575758310564,-0.4428421589987077,-0.6291205867966198,-0.601254363555909,-0.6850986538962618,-0.6781539227419418,-0.7517431568410677,-0.7485414262570925,-0.4881211713454199,-0.34159306854087323,-0.06111846878981567,-0.0024600601807262734,0.8408809791567337,-2.6437838430692215,-0.26472779487418246,-0.10209878451751049,-0.4045507058527223,-0.010939181912235195,0.036519626976286815,-0.15884287208099884,0
1.0796681996948787,-0.23805395109058358,-0.5629686163125003,-0.7076389959306328,-0.08791888974726575,-0.7003611478198953,1.3071070840766135,-1.0106964200021342,0.7324706604424877,-0.6248719664763439,-0.46920591610184315,3.263240932008671,-1.1980500179302926,-0.9724639520723273,-0.3255340107363932,-0.6380560033856388,-0.32471135009469043,-0.49099048301642156,-0.26693381361364876,0.022794258177760773,-0.4539300785558425,-0.20183446598458707,-0.28261343104311615,-0.8021673833435253,-0.3855769154340713,-0.7483165678907191,-0.7836063013566273,-0.7930159385896535,-0.7968704192299859,-0.7245139934154267,-0.6850986538962618,-0.6501983901186259,-0.645229702224071,-0.25114813894515853,-0.5731367641409175,-0.6589465965312226,-0.5120923720694702,-1.0043928138650413,-0.5629686163125007,-0.39429081362513974,-0.8773352629100671,-0.8324013611843508,-0.23261975366287188,-0.28896484695806085,-0.7185403046822125,-0.624126994206658,1
-2.090217072070633,2.3863314929429085,0.6613188215967158,2.9429501835305993,0.03152703275881521,0.8142254252882601,0.5287907317994793,0.8642019149517265,1.889243832886127,1.5859822212838433,-0.28593417168080587,-0.648179628800825,1.1930846569186349,-0.8503729627575851,-0.1567441060397377,-0.03498284639661858,3.2805328853459654,0.1760364276812931,0.3744575065616946,1.3958593997429172,1.6498689464290845,1.7164979780449856,1.9500643548886902,1.7022967318269115,3.646350156225619,0.9655730039706911,0.4165594546312764,0.23942130827942582,0.20200358298687657,0.1286359936514306,-0.0687614159361191,-0.20091304438676327,-0.07271988365771266,2.4797627761050793,-0.5688859845011427,-0.17735043147109852,-0.6604390507798829,-1.0465794561254336,0.661318821596716,0.723644584617751,2.7597969215812745,1.646867455133592,-0.3853243492350421,-0.9474606190354287,-0.44064102513966735,1.5859725858902234,0
0.975907634334304,0.05904628785660422,-1.1261408377507391,-0.544484172267561,-0.2869954272574006,-0.4839916373758732,-0.24952562047765592,0.07284872162704459,-0.23150698326054528,-0.3921504730279032,-0.9908254963771029,0.34398558662401646,-1.4739501727205537,-0.5503188364755914,-0.3604854556483269,-0.2859260392376874,-0.21800221839031583,-0.232517555121057,-0.33785689228688387,0.004687904662615807,-0.08160506330773681,-0.1885537029105362,-0.32613541517434047,-0.5171444150125615,-0.2997912330583332,-0.6565010551124293,-0.5391280918035358,-0.5053144764844165,-0.438495777213249,-0.42240705748523644,-0.3629223704170963,-0.35866212133261727,-0.3922602475087033,-0.5141012780973276,-0.03116236006961965,-0.35441543330816,0.3661199658961725,-0.4946375532186354,-1.12614083775074,-0.44930678960445003,-0.2467552371363317,-0.15946014024030394,-0.404570432915318,-0.22153513463689312,-0.4932461123869799,-0.3914849331438284,1
-0.3859497860232196,0.2571131138213963,0.9061763091785597,0.03335582820581852,0.33014183902401756,0.5654004882776346,0.5048425363447983,-0.8037271232864485,0.3468796029612744,0.07329251386897835,-0.11676025375369456,0.4393860881071967,-0.1404327579009595,-0.5958442901183767,2.3418579680304497,-0.8181684563118898,-0.4085542392909847,-0.674422883458293,0.9449257480638029,-0.6592117242260314,-0.7489612971660323,-0.7625777957778467,-0.7613552564865834,-1.1245704130949434,0.42080849889786676,-1.1132243750864863,-1.0836477403536033,-1.0988014925986482,-1.101870114563379,-1.0217872183707337,-0.965251943878145,-0.9057918312460855,-0.8981991569394385,-0.6408256825080113,-0.6241461198182161,-0.498667036940137,-1.3190983042541151,-0.9516595110395512,0.9061763091785597,-0.08779553583015894,-0.7710404214319213,-0.8345477861081713,3.2195727605388003,-0.026381416663360354,0.32697987984211363,0.0737991889818308,1
0.9344034081900756,-0.6341876030201673,-0.709883108861606,-0.7945038326031014,-0.705056156028684,-0.8193643785641076,1.486718549986722,-2.2038135422455003,-0.4243025120011519,-0.6248719664763439,-0.4410102631139913,-1.0107015344368233,-0.1404327579009595,-0.4385745411705731,-0.709999904767664,-0.14426455940805177,-1.0335648678451788,0.4094958464254933,-0.8898234610916265,-0.96098428281178,-1.1141811266407213,-0.806847006024683,-0.8048772406178077,-0.5171444150125615,-0.7287196449370237,-0.34103237018189503,-0.33910046580555187,-0.13048057157016477,0.003753781020171046,-0.0187921910825023,-0.05475375143702493,-0.1170464465168156,-0.13929079279333562,-1.1318827495994115,1.1739336678065602,0.01422755375133673,-1.0520742825753724,1.2982947428480336,-0.7098831088616064,0.32000920617897444,-1.000575658826758,-0.914187552247172,-0.5557607392730498,0.16398957400570574,-0.45751960111232054,-0.624126994206658,0
0.9058692527159181,-0.4856374835465734,-0.5384828675543164,-0.9816031373315408,-0.6055178872736166,-0.4407177352870687,0.9359100545290574,-0.3897885298550767,-0.4243025120011519,-0.7412327132005644,-1.1318037613163625,0.5157064892937083,-0.8301831448766116,-0.5751509020989288,-0.812296816705031,-0.6097237074197117,-0.8430128469445098,-0.6327337015396859,-0.4522095640050687,-0.30613783068070527,-0.4182713424780411,-0.43793692063438056,-0.5232900032887866,-0.7694598296006279,-0.21400555068259508,-0.7883387144863839,-0.7836063013566273,-0.8390481725264913,-0.7663704496966466,-0.7293477043903097,-0.6850986538962618,-0.6641761564302838,-0.711800611359694,-0.8309122891240371,-0.6007668317994543,0.07833937758777094,0.12283141281109568,-0.166519224526696,-0.5384828675543167,-0.16648027888581438,-0.9034211467124333,-0.4876411096272266,-0.5888507881537889,-0.5042714288702653,-0.7239426275914441,-0.7404480247380727,0
-1.4884057929793102,1.0493804176805637,1.6489106881768176,1.2910075939419974,2.1815536378682725,-0.07288956753223082,-1.3870649045750065,-0.47501118144388893,0.3468796029612744,1.1205392343869618,2.4208485151529757,-0.34289802405472414,-0.6002663492180609,-0.8524423015595298,1.4382352459170418,-0.6501984159424647,-0.3628217542748242,-0.674422883458293,2.415808727504374,-0.35743916564028266,-0.49994777706965343,-0.3936677103875443,-0.3696573993055648,-0.6573196453392649,0.9012083202019999,-0.6941689577907021,-0.6835924883576354,-0.7387636628783802,-0.7206204953966376,-0.6955117275661283,-0.6850986538962618,-0.6761570989831335,-0.645229702224071,-0.7517095363673598,-0.6539015772966403,-0.40249930118548566,-0.9333969396070422,-0.6469782058256073,1.6489106881768167,-0.48021491711803826,-0.6205844380836276,-0.49037965177141185,1.1018974624273177,2.6421744126926257,2.246440225163501,1.1206884637645642,2
